order_id,customer_id,order_date,total_amount,status
717,507,2023-05-15,298.88,Completed
718,214,2023-05-09,1147.29,Completed
719,91,2023-03-22,1146.6,Pending
720,986,2023-09-25,3136.94,Pending
721,199,2023-03-17,198.08,Completed
722,916,2023-08-18,231.67,Cancelled
723,601,2023-07-30,24.54,Completed
724,172,2023-10-18,570.98,Completed
725,943,2023-05-30,2146.49,Completed
726,645,2023-05-25,2751.72,Completed
727,863,2023-01-09,78.0,Pending
728,684,2023-02-11,727.09,Completed
729,821,2023-03-09,1288.23,Pending
730,438,2023-11-14,1326.93,Completed
731,576,2023-11-24,1636.66,Completed
732,142,2023-09-05,352.02,Completed
733,884,2023-09-07,935.32,Completed
734,575,2023-05-29,2241.54,Completed
735,824,2023-02-07,274.94,Completed
736,869,2023-10-29,673.07,Completed
737,403,2023-06-03,248.96,Completed
738,302,2023-04-29,872.76,Completed
739,810,2023-09-19,33.59,Completed
740,582,2023-08-21,683.76,Completed
741,355,2023-10-01,1304.6,Completed
742,38,2023-03-25,882.22,Completed
743,482,2023-01-28,570.32,Completed
744,845,2023-01-14,3356.19,Pending
745,867,2023-04-21,1546.57,Completed
746,527,2023-12-26,2264.46,Completed
747,717,2023-03-13,230.67,Completed
748,240,2023-03-25,3128.83,Completed
749,280,2023-08-31,677.78,Completed
750,541,2023-10-25,1156.11,Completed
751,62,2023-01-13,1857.17,Completed
752,138,2023-12-22,1172.25,Completed
753,377,2023-02-13,989.24,Cancelled
754,530,2023-07-24,2165.28,Completed
755,479,2023-03-09,925.59,Completed
756,433,2023-03-15,1132.23,Completed
757,106,2023-06-22,870.91,Completed
758,984,2023-08-23,298.88,Completed
759,600,2023-10-30,429.4,Completed
760,523,2023-05-26,339.56,Completed
761,963,2023-02-03,896.19,Completed
762,978,2023-11-13,1237.8,Completed
763,508,2023-08-31,1253.11,Completed
764,719,2023-07-21,1827.28,Completed
765,166,2023-01-09,2054.28,Pending
766,694,2023-01-04,591.16,Pending
767,518,2023-11-19,2870.85,Completed
768,703,2023-04-04,758.85,Completed
769,443,2023-02-08,2753.95,Completed
770,314,2023-07-23,827.32,Completed
771,268,2023-04-01,764.4,Completed
772,925,2023-11-19,362.65,Completed
773,94,2023-12-01,1083.12,Cancelled
774,71,2023-03-26,2249.92,Completed
775,307,2023-09-17,230.67,Cancelled
776,523,2023-04-15,76.12,Pending
777,885,2023-03-28,467.77,Completed
778,211,2023-05-15,537.41,Completed
779,726,2023-09-18,1123.08,Completed
780,332,2023-01-28,921.62,Completed
781,30,2023-06-12,1084.94,Cancelled
782,294,2023-12-09,1976.58,Completed
783,856,2023-10-30,344.72,Completed
784,118,2023-08-05,547.14,Completed
785,627,2023-10-27,978.25,Cancelled
786,970,2023-01-25,656.2,Completed
787,627,2023-02-22,257.06,Cancelled
788,353,2023-01-30,1566.85,Cancelled
789,802,2023-06-25,608.87,Pending
790,840,2023-01-20,1291.1,Completed
791,816,2023-12-14,692.86,Completed
792,957,2023-04-28,1390.65,Completed
793,220,2023-10-06,768.18,Completed
794,135,2023-04-12,1868.03,Completed
795,166,2023-11-08,1282.83,Completed
796,296,2023-10-22,183.03,Pending
797,15,2023-02-19,134.62,Completed
798,131,2023-09-04,1407.22,Completed
799,645,2023-04-14,1607.5,Pending
800,591,2023-08-18,230.94,Pending
801,736,2023-10-06,385.59,Completed
802,975,2023-06-13,334.66,Completed
803,665,2023-11-25,718.96,Completed
804,779,2023-07-05,320.82,Completed
805,127,2023-08-04,956.15,Completed
806,235,2023-09-12,1388.76,Completed
807,807,2023-04-04,167.33,Completed
808,71,2023-04-08,122.14,Completed
809,856,2023-11-19,1911.8,Completed
810,220,2023-11-03,1990.59,Completed
811,581,2023-06-09,346.3,Completed
812,523,2023-05-04,1091.83,Completed
813,990,2023-12-29,594.24,Completed
814,445,2023-05-07,855.22,Completed
815,633,2023-02-19,1840.41,Pending
816,891,2023-11-24,1367.55,Completed
817,889,2023-01-19,758.88,Completed
818,57,2023-01-08,497.8,Completed
819,225,2023-12-26,93.59,Completed
820,177,2023-06-08,854.05,Pending
821,979,2023-06-19,374.34,Completed
822,384,2023-11-17,2573.1,Completed
823,842,2023-08-28,2384.9,Completed
824,671,2023-11-12,878.15,Pending
825,55,2023-04-06,575.73,Completed
826,665,2023-12-22,3171.43,Completed
827,483,2023-06-29,855.22,Completed
828,43,2023-09-07,1276.68,Completed
829,904,2023-02-01,2753.26,Completed
830,471,2023-01-19,427.61,Pending
831,796,2023-01-13,961.95,Cancelled
832,17,2023-04-26,890.28,Pending
833,268,2023-09-11,126.34,Completed
834,683,2023-07-02,186.78,Completed
835,407,2023-03-04,318.66,Completed
836,541,2023-01-18,385.37,Completed
837,315,2023-07-09,1126.36,Completed
838,120,2023-10-13,2218.27,Completed
839,624,2023-07-16,803.32,Completed
840,303,2023-05-06,509.52,Completed
841,603,2023-09-21,55.22,Completed
842,222,2023-12-20,705.27,Pending
843,673,2023-10-06,49.08,Cancelled
844,176,2023-02-14,1502.7,Completed
845,845,2023-03-02,84.65,Completed
846,914,2023-02-27,596.77,Completed
847,460,2023-07-29,403.86,Completed
848,596,2023-08-31,1152.2,Pending
849,454,2023-04-15,641.46,Completed
850,56,2023-06-13,637.5,Completed
851,414,2023-12-13,687.69,Completed
852,755,2023-10-26,1716.3,Completed
853,18,2023-07-23,930.48,Pending
854,397,2023-09-15,613.64,Pending
855,504,2023-06-18,110.44,Completed
856,5,2023-06-21,416.5,Completed
857,544,2023-04-16,1425.16,Completed
858,336,2023-11-12,1094.25,Completed
859,730,2023-08-02,890.28,Completed
860,607,2023-09-06,699.82,Completed
861,262,2023-09-15,2156.33,Completed
862,504,2023-11-19,807.54,Completed
863,656,2023-08-23,1598.08,Completed
864,363,2023-12-28,220.4,Completed
865,110,2023-08-13,229.94,Completed
866,913,2023-03-14,306.38,Completed
867,404,2023-09-17,229.94,Completed
868,226,2023-04-28,2281.44,Completed
869,22,2023-01-27,288.74,Completed
870,545,2023-10-21,389.19,Completed
871,698,2023-11-30,33.09,Completed
872,269,2023-05-04,618.27,Pending
873,193,2023-06-09,477.99,Completed
874,174,2023-09-04,1378.96,Cancelled
875,301,2023-03-16,1662.81,Completed
876,3,2023-08-13,992.53,Completed
877,878,2023-10-01,1293.71,Completed
878,912,2023-08-13,1408.83,Pending
879,779,2023-09-11,1069.92,Completed
880,380,2023-02-14,2029.07,Completed
881,493,2023-06-21,79.57,Completed
882,588,2023-08-09,1040.36,Completed
883,177,2023-02-06,1775.88,Completed
884,881,2023-11-05,671.68,Pending
885,364,2023-06-03,752.18,Cancelled
886,773,2023-02-09,693.37,Completed
887,974,2023-02-19,388.98,Completed
888,633,2023-07-28,149.44,Completed
889,24,2023-09-12,930.48,Completed
890,681,2023-05-25,289.38,Completed
891,507,2023-02-26,1252.73,Completed
892,850,2023-07-05,1281.48,Completed
893,833,2023-07-25,253.96,Pending
894,938,2023-10-06,689.82,Pending
895,992,2023-10-17,658.12,Completed
896,627,2023-09-04,1091.6,Completed
897,795,2023-05-20,265.7,Completed
898,969,2023-02-20,31.48,Completed
899,260,2023-12-08,524.05,Completed
900,258,2023-03-05,3038.49,Pending
901,515,2023-07-16,2147.48,Completed
902,974,2023-02-08,49.08,Completed
903,712,2023-11-23,3346.42,Completed
904,882,2023-05-19,1943.74,Completed
905,10,2023-06-12,445.9,Completed
906,291,2023-12-17,228.17,Completed
907,369,2023-12-01,34.29,Completed
908,598,2023-10-11,2028.82,Completed
909,370,2023-09-21,1368.96,Pending
910,919,2023-02-04,1432.13,Pending
911,619,2023-06-25,1604.83,Completed
912,688,2023-11-18,372.48,Pending
913,673,2023-05-31,434.1,Completed
914,64,2023-09-24,644.1,Pending
915,44,2023-09-19,2301.33,Completed
916,537,2023-03-15,912.46,Completed
917,45,2023-11-12,118.62,Completed
918,771,2023-09-01,918.06,Completed
919,270,2023-06-17,1768.3,Completed
920,768,2023-07-15,198.08,Completed
921,944,2023-10-07,1499.55,Completed
922,232,2023-12-28,613.02,Completed
923,191,2023-07-02,974.42,Completed
924,497,2023-03-25,1363.59,Completed
925,493,2023-08-28,92.76,Completed
926,884,2023-03-11,2798.33,Completed
927,661,2023-04-22,172.36,Completed
928,450,2023-12-02,692.01,Completed
929,511,2023-05-08,620.32,Completed
930,601,2023-02-24,875.22,Completed
931,580,2023-06-13,1203.93,Completed
932,505,2023-01-07,153.19,Completed
933,462,2023-10-05,1224.49,Completed
934,73,2023-07-17,881.5,Completed
935,419,2023-12-24,1686.31,Completed
936,146,2023-04-21,639.47,Completed
937,784,2023-04-15,663.64,Completed
938,156,2023-06-18,2489.42,Completed
939,429,2023-12-12,448.32,Completed
940,466,2023-01-14,129.73,Completed
941,25,2023-12-10,1396.26,Pending
942,99,2023-05-18,1292.98,Completed
943,45,2023-06-06,385.37,Completed
944,655,2023-01-16,249.89,Pending
945,281,2023-01-06,687.78,Completed
946,430,2023-11-12,2150.75,Completed
947,534,2023-10-18,549.88,Pending
948,26,2023-05-15,535.6,Completed
949,860,2023-06-02,1796.14,Completed
950,199,2023-01-21,851.3,Completed
951,737,2023-08-02,2250.6,Completed
952,389,2023-05-04,26.26,Completed
953,200,2023-05-25,902.32,Completed
954,490,2023-04-07,364.75,Completed
955,511,2023-09-08,1742.34,Completed
956,216,2023-04-30,1078.42,Completed
957,851,2023-05-31,1262.07,Completed
958,699,2023-06-26,341.33,Completed
959,305,2023-07-01,503.24,Completed
960,896,2023-04-27,1483.47,Completed
961,974,2023-09-19,2066.91,Completed
962,902,2023-08-29,1215.92,Completed
963,501,2023-04-12,1752.77,Pending
964,967,2023-03-19,769.56,Completed
965,871,2023-05-25,1801.29,Completed
966,873,2023-04-16,344.72,Completed
967,809,2023-11-12,694.2,Completed
968,112,2023-07-23,524.05,Completed
969,214,2023-07-18,815.13,Completed
970,514,2023-09-13,188.79,Completed
971,839,2023-04-04,1327.6,Completed
972,227,2023-10-10,1318.06,Completed
973,500,2023-09-17,1849.65,Completed
974,812,2023-03-12,46.38,Completed
975,897,2023-04-08,1474.65,Completed
976,748,2023-06-26,1039.29,Completed
977,836,2023-03-15,510.46,Completed
978,415,2023-10-06,1397.6,Completed
979,612,2023-02-27,762.59,Pending
980,498,2023-02-07,1109.48,Completed
981,923,2023-10-10,248.96,Completed
982,724,2023-06-08,1795.05,Completed
983,164,2023-04-29,1411.11,Completed
984,307,2023-02-22,494.62,Completed
985,394,2023-12-28,1262.07,Cancelled
986,642,2023-08-15,93.59,Completed
987,39,2023-06-28,741.96,Completed
988,836,2023-05-05,196.99,Cancelled
989,254,2023-01-07,1275.77,Completed
990,950,2023-12-26,337.6,Completed
991,488,2023-01-05,551.22,Pending
992,332,2023-03-31,1519.75,Completed
993,517,2023-11-06,754.77,Completed
994,571,2023-05-29,459.57,Completed
995,889,2023-05-26,419.91,Completed
996,100,2023-05-07,67.18,Completed
997,228,2023-03-03,1387.14,Completed
998,362,2023-01-30,987.18,Completed
999,562,2023-04-19,570.52,Completed
1000,253,2023-12-20,24.54,Completed
1001,505,2023-10-04,1290.3,Completed
1002,173,2023-11-18,1087.44,Completed
1003,819,2023-01-20,806.63,Completed
1004,664,2023-11-19,1427.97,Completed
1005,988,2023-08-06,2476.36,Completed
1006,410,2023-08-13,66.96,Completed
1007,768,2023-07-30,521.36,Completed
1008,741,2023-12-17,833.93,Completed
1009,854,2023-04-03,882.22,Completed
1010,169,2023-01-10,400.89,Cancelled
1011,436,2023-09-24,483.46,Completed
1012,622,2023-08-03,1904.29,Pending
1013,288,2023-02-21,405.64,Completed
1014,892,2023-02-24,479.4,Completed
1015,949,2023-08-06,1136.05,Completed
1016,749,2023-12-09,1899.54,Completed
1017,473,2023-01-08,453.87,Pending
1018,134,2023-02-24,1415.48,Completed
1019,795,2023-06-04,2125.18,Completed
1020,32,2023-03-20,310.16,Completed
1021,512,2023-10-16,1234.02,Completed
1022,716,2023-04-01,2457.12,Completed
1023,496,2023-05-11,139.14,Completed
1024,121,2023-03-17,445.14,Completed
1025,738,2023-12-19,234.68,Completed
1026,440,2023-01-24,306.38,Completed
1027,816,2023-06-22,482.43,Completed
1028,560,2023-04-12,362.0,Completed
1029,928,2023-08-06,1282.83,Completed
1030,967,2023-06-21,385.37,Completed
1031,102,2023-03-03,1123.08,Completed
1032,61,2023-06-13,946.04,Completed
1033,22,2023-03-01,875.6,Completed
1034,370,2023-05-30,890.28,Completed
1035,981,2023-01-25,247.59,Completed
1036,768,2023-04-28,970.46,Completed
1037,350,2023-02-13,219.47,Pending
1038,342,2023-09-11,2704.34,Completed
1039,372,2023-06-04,523.71,Completed
1040,939,2023-12-07,1130.98,Completed
1041,345,2023-08-22,776.23,Completed
1042,718,2023-08-04,1386.07,Completed
1043,254,2023-02-17,644.59,Pending
1044,91,2023-01-10,2323.55,Completed
1045,259,2023-11-18,31.48,Completed
1046,766,2023-11-08,400.89,Completed
1047,324,2023-11-16,1369.42,Completed
1048,358,2023-01-10,590.97,Completed
1049,558,2023-08-12,479.4,Completed
1050,187,2023-08-17,958.84,Completed
1051,350,2023-08-26,64.38,Completed
1052,693,2023-11-13,1179.43,Completed
1053,47,2023-12-03,658.41,Pending
1054,520,2023-12-18,393.98,Completed
1055,412,2023-03-07,1174.81,Completed
1056,396,2023-05-02,554.42,Completed
1057,285,2023-06-12,679.27,Completed
1058,81,2023-05-07,206.32,Completed
1059,273,2023-01-03,689.82,Cancelled
1060,620,2023-06-07,253.53,Completed
1061,364,2023-04-21,284.28,Completed
1062,241,2023-07-31,133.63,Cancelled
1063,701,2023-11-13,274.94,Pending
1064,442,2023-05-04,442.31,Completed
1065,911,2023-12-27,2241.51,Completed
1066,843,2023-03-12,502.26,Completed
1067,710,2023-11-28,674.64,Completed
1068,158,2023-03-15,523.15,Completed
1069,800,2023-12-17,128.53,Completed
1070,398,2023-07-29,198.08,Completed
1071,329,2023-08-26,1315.27,Completed
1072,156,2023-05-19,844.62,Completed
1073,325,2023-03-04,505.66,Cancelled
1074,425,2023-04-18,549.38,Completed
1075,637,2023-12-09,2385.57,Completed
1076,267,2023-03-28,543.28,Completed
1077,692,2023-05-19,773.14,Pending
1078,977,2023-12-12,1326.93,Completed
1079,891,2023-06-28,692.6,Completed
1080,228,2023-12-20,117.34,Completed
1081,639,2023-05-18,628.66,Pending
1082,939,2023-02-12,1438.31,Completed
1083,943,2023-12-07,195.48,Completed
1084,795,2023-02-27,682.32,Completed
1085,346,2023-04-28,271.64,Completed
1086,889,2023-02-12,1682.5,Cancelled
1087,780,2023-08-23,403.77,Completed
1088,471,2023-05-24,201.04,Completed
1089,287,2023-11-15,298.88,Pending
1090,618,2023-04-30,1090.44,Completed
1091,987,2023-05-23,284.28,Completed
1092,317,2023-02-06,1138.89,Completed
1093,970,2023-11-18,930.84,Pending
1094,314,2023-09-17,1173.94,Completed
1095,909,2023-06-24,719.1,Completed
1096,4,2023-07-23,1731.9,Completed
1097,553,2023-06-28,590.55,Completed
1098,604,2023-08-31,1189.52,Completed
1099,784,2023-09-15,1640.79,Completed
1100,1000,2023-04-01,2902.39,Completed
1101,60,2023-11-17,295.58,Completed
1102,195,2023-02-12,291.28,Completed
1103,196,2023-12-05,475.76,Completed
1104,495,2023-12-27,2315.81,Completed
1105,393,2023-07-01,1961.22,Completed
1106,460,2023-06-08,1427.73,Completed
1107,324,2023-10-23,159.33,Completed
1108,319,2023-02-16,2438.59,Completed
1109,603,2023-03-08,1508.61,Completed
1110,707,2023-01-23,1646.37,Completed
1111,383,2023-09-06,537.48,Completed
1112,402,2023-10-31,393.98,Completed
1113,795,2023-10-01,788.1,Completed
1114,192,2023-11-16,1881.22,Completed
1115,203,2023-06-04,765.09,Completed
1116,654,2023-05-16,2435.51,Completed
1117,709,2023-06-24,2101.92,Completed
1118,919,2023-07-03,41.7,Completed
1119,251,2023-01-23,1216.88,Pending
1120,127,2023-03-11,248.96,Completed
1121,532,2023-07-28,2430.59,Completed
1122,190,2023-09-19,181.73,Completed
1123,661,2023-03-02,307.62,Completed
1124,347,2023-02-04,2090.66,Pending
1125,6,2023-05-28,1164.17,Completed
1126,699,2023-07-07,623.5,Completed
1127,847,2023-09-07,242.7,Completed
1128,707,2023-11-08,457.43,Completed
1129,937,2023-08-03,504.84,Completed
1130,886,2023-04-08,1476.05,Completed
1131,360,2023-10-27,604.44,Completed
1132,860,2023-01-31,1015.81,Completed
1133,387,2023-12-29,1438.92,Completed
1134,746,2023-12-11,1396.26,Completed
1135,569,2023-11-06,752.17,Completed
1136,13,2023-03-11,318.3,Cancelled
1137,697,2023-09-30,290.94,Completed
1138,305,2023-05-04,344.72,Completed
1139,174,2023-10-10,230.67,Completed
1140,709,2023-01-06,476.47,Completed
1141,92,2023-06-21,1043.74,Completed
1142,711,2023-07-27,403.77,Completed
1143,826,2023-07-25,420.69,Cancelled
1144,341,2023-07-25,1818.6,Cancelled
1145,750,2023-12-30,989.24,Completed
1146,15,2023-01-21,136.5,Completed
1147,880,2023-06-24,501.99,Completed
1148,597,2023-03-30,26.0,Completed
1149,698,2023-08-10,101.83,Pending
1150,320,2023-04-15,504.84,Completed
1151,55,2023-07-11,812.46,Completed
1152,381,2023-09-17,608.46,Completed
1153,525,2023-03-27,435.19,Completed
1154,582,2023-06-14,1123.98,Completed
1155,664,2023-06-01,1476.38,Completed
1156,357,2023-04-20,24.54,Completed
1157,272,2023-10-19,79.57,Completed
1158,918,2023-02-08,1320.09,Completed
1159,719,2023-07-23,1001.99,Completed
1160,643,2023-01-07,167.33,Completed
1161,587,2023-12-25,318.66,Completed
1162,940,2023-04-25,1358.6,Completed
1163,995,2023-03-04,395.95,Completed
1164,722,2023-09-14,1888.9,Completed
1165,523,2023-05-29,941.87,Completed
1166,450,2023-07-19,619.31,Pending
1167,873,2023-04-17,1875.44,Completed
1168,479,2023-08-10,403.77,Completed
1169,718,2023-11-04,1307.06,Completed
1170,37,2023-01-27,999.91,Completed
1171,21,2023-11-09,620.32,Completed
1172,67,2023-05-05,1858.32,Completed
1173,560,2023-07-31,24.54,Completed
1174,639,2023-03-18,64.38,Completed
1175,716,2023-07-14,336.56,Completed
1176,192,2023-03-06,320.73,Completed
1177,200,2023-09-08,136.5,Completed
1178,754,2023-04-01,1240.45,Completed
1179,362,2023-12-04,922.37,Completed
1180,74,2023-10-23,1291.42,Completed
1181,176,2023-09-06,1368.69,Completed
1182,807,2023-07-23,1297.49,Completed
1183,380,2023-09-08,451.16,Pending
1184,396,2023-01-19,1262.07,Completed
1185,471,2023-09-30,263.12,Completed
1186,68,2023-07-05,1197.81,Cancelled
1187,751,2023-09-06,2060.19,Pending
1188,904,2023-08-25,379.44,Completed
1189,531,2023-08-19,2520.65,Completed
1190,55,2023-06-18,2370.3,Cancelled
1191,164,2023-06-07,158.75,Completed
1192,192,2023-03-08,512.51,Cancelled
1193,848,2023-12-10,658.41,Completed
1194,51,2023-10-05,1580.16,Completed
1195,473,2023-12-22,362.48,Completed
1196,429,2023-12-12,2716.65,Completed
1197,676,2023-07-27,153.81,Completed
1198,734,2023-05-22,827.32,Completed
1199,535,2023-09-23,1179.12,Pending
1200,301,2023-12-20,31.98,Completed
1201,459,2023-11-04,269.24,Completed
1202,449,2023-12-22,1351.4,Completed
1203,834,2023-10-14,434.1,Completed
1204,576,2023-09-02,217.05,Completed
1205,533,2023-07-19,429.4,Completed
1206,108,2023-07-23,1968.28,Completed
1207,479,2023-02-14,578.64,Completed
1208,860,2023-06-29,1316.22,Completed
1209,744,2023-05-03,977.62,Cancelled
1210,120,2023-10-25,616.16,Completed
1211,106,2023-08-20,712.4,Completed
1212,557,2023-03-24,148.81,Cancelled
1213,632,2023-08-08,726.96,Pending
1214,852,2023-05-07,1289.31,Completed
1215,870,2023-11-27,145.64,Completed
1216,734,2023-04-12,1087.44,Completed
1217,422,2023-07-12,83.4,Completed
1218,421,2023-11-16,800.73,Completed
1219,350,2023-10-05,822.68,Completed
1220,535,2023-02-22,1094.28,Cancelled
1221,650,2023-07-18,363.9,Completed
1222,748,2023-05-05,1026.14,Completed
1223,627,2023-09-07,909.06,Completed
1224,945,2023-01-01,1155.24,Pending
1225,198,2023-11-23,15.74,Completed
1226,357,2023-09-15,1825.22,Completed
1227,974,2023-09-03,906.21,Completed
1228,267,2023-06-03,1342.5,Completed
1229,429,2023-01-11,726.96,Completed
1230,339,2023-01-30,886.74,Completed
1231,454,2023-11-19,512.8,Completed
1232,988,2023-05-15,217.77,Completed
1233,736,2023-06-12,1216.32,Completed
1234,234,2023-06-27,1404.56,Completed
1235,843,2023-09-11,712.27,Completed
1236,739,2023-09-06,608.46,Completed
1237,460,2023-09-04,66.96,Completed
1238,882,2023-12-16,1733.99,Completed
1239,472,2023-12-03,400.89,Completed
1240,180,2023-06-16,24.54,Completed
1241,560,2023-01-11,992.05,Completed
1242,509,2023-12-18,1439.29,Completed
1243,624,2023-07-24,2638.38,Pending
1244,814,2023-11-12,1341.7,Completed
1245,215,2023-07-24,1660.27,Completed
1246,620,2023-03-29,1417.59,Completed
1247,797,2023-08-24,2409.34,Completed
1248,95,2023-02-01,1518.06,Completed
